record_id,source,year,country,funder,amount,currency,amount_eur,title,rule_category,llm_category,llm_confidence,llm_quote,url
reporter:1R01HL158534-01,reporter,2021,US,National Heart Lung and Blood Institute,423125,USD,365014.67,Influence of sleep on the hematopoietic niche and atherosclerosis during aging,age_related_disease,fundamental_aging,0.85,explore the hypothesis that that sleep disruption advances the biological age of the hematopoietic niche and augments vascular inflammation through epigenetic and senescent programs.,https://reporter.nih.gov/project-details/1R01HL158534-01
reporter:1ZIAAG000393-09,reporter,2016,US,National Institute on Aging,619000,USD,533988.96,Influence of Post-transcriptional Gene Regulation on Cell Senescence and Aging,fundamental_aging,fundamental_aging,0.98,Changes in gene expression patterns are a hallmark of the aging process.,https://reporter.nih.gov/project-details/1ZIAAG000393-09
reporter:3P30AG028747-15S1,reporter,2020,US,National Institute on Aging,385625,USD,332664.77,Claude D. Pepper Older Americans Independence Center,age_related_disease,age_related_disease,0.88,a defining feature of Alzheimer’s disease (AD) and its related dementias (ADRD) is the accumulation of amyloid-beta protein in extracellular plaques within the brain,https://reporter.nih.gov/project-details/3P30AG028747-15S1
reporter:3R01AG027060-11S1,reporter,2020,US,National Institute on Aging,460652,USD,397387.85,"COVID-19 Administrative Supplement for FOXO3 Genotype, InflammAging, Cardiovascular Disease, and Dementia. Kuakini Hawaii Lifespan Study III",age_related_disease,ambiguous,0.75,"COVID-19 Administrative Supplement for FOXO3 Genotype, InflammAging, Cardiovascular Disease, and Dementia.",https://reporter.nih.gov/project-details/3R01AG027060-11S1
reporter:4R00AG051661-03,reporter,2018,US,National Institute on Aging,249000,USD,214803.31,"Mechanisms of metabolic, inflammatory and healthspan enhancement by 17a-estradiol",ambiguous,intervention,0.88,"Mechanisms of metabolic, inflammatory and healthspan enhancement by 17a-estradiol",https://reporter.nih.gov/project-details/4R00AG051661-03
reporter:5R01AG063801-02,reporter,2020,US,National Institute on Aging,507895,USD,438142.68,Develop BCL-xL proteolysis targeting chimeras as safer and better senolytics,fundamental_aging,intervention,0.95,"Selective elimination of SnCs with a small molecule, termed senolytic, has become a new “anti-aging” strategy",https://reporter.nih.gov/project-details/5R01AG063801-02
reporter:5R21NS093442-02,reporter,2017,US,National Institute of Neurological Disorders and Stroke,227250,USD,196040.37,Light-based regulation of autophagy processing to target pathological forms of tau,age_related_disease,age_related_disease,0.95,clearance of pathological forms of microtubule associated protein tau (MAPT),https://reporter.nih.gov/project-details/5R21NS093442-02
reporter:5R01MD014618-03,reporter,2023,US,National Institute on Minority Health and Health Disparities,385622,USD,332662.18,The impact of enculturation on the epigenetic relationship between chronic stress and hypertension in Yup'ik Alaska Native people,fundamental_aging,age_related_disease,0.85,"The objective of the proposed research is to identify molecular mechanisms linking the protective role of culture to blood pressure regulation, a major risk factor for stroke",https://reporter.nih.gov/project-details/5R01MD014618-03
reporter:1R01CA230995-01,reporter,2018,US,National Cancer Institute,374578,USD,323134.92,(PQ4) - Tools for simultaneous disruption of multiple epigenetically silenced genes for studying their roles in tumorigenesis using ex vivo human and mouse colon organoid and in vivo mouse models,age_related_disease,age_related_disease,0.95,understand how multiple genes affected by epigenetic or copy number alterations act in concert to influence the process of tumor development,https://reporter.nih.gov/project-details/1R01CA230995-01
reporter:5R01HL124747-02,reporter,2016,US,National Heart Lung and Blood Institute,385000,USD,332125.6,"Caveolin-1-mediated senescence, chronic inflammation and age-related lung disease",fundamental_aging,fundamental_aging,0.85,caveolin-1-mediated inhibition of autophagy promotes smoke-induced autophagy-to-senescence transition (AST) of lung fibroblasts,https://reporter.nih.gov/project-details/5R01HL124747-02
reporter:5R00DE029229-04,reporter,2022,US,National Institute of Dental and Craniofacial Research,248980,USD,214786.06,Functional exploration of progenitor renewal and differentiation in oral epithelial homeostasis and cancer,fundamental_aging,age_related_disease,0.9,Head and neck squamous cell carcinoma (HNSCC) is the most common cancer type initiated from stratified epithelium,https://reporter.nih.gov/project-details/5R00DE029229-04
reporter:5R21AG082480-02,reporter,2025,US,National Institute on Aging,201250,USD,173611.11,Nutrient-sensitive protein modifications regulate daily biological rhythms,ambiguous,ambiguous,0.65,Robust daily biological rhythms over the 24-hour (h) day-night cycles are key hallmarks of animal healthspan,https://reporter.nih.gov/project-details/5R21AG082480-02
reporter:5R01DK108959-09,reporter,2024,US,National Institute of Diabetes and Digestive and Kidney Diseases,430234,USD,371147.34,The Paracrine Regulation of Mast Cells During Biliary/Cholangiocyte Repair and Damage,fundamental_aging,ambiguous,0.6,"biliary senescence, inflammation, peribiliary fibrosis and increased portal mast cell (MC) presence/activation",https://reporter.nih.gov/project-details/5R01DK108959-09
reporter:5P01AG047200-08,reporter,2021,US,National Institute on Aging,336934,USD,290660.8,Somatic mutation and epimutation rate and species-specific longevity,fundamental_aging,fundamental_aging,0.98,DNA damage has long been implicated as a driver of aging.,https://reporter.nih.gov/project-details/5P01AG047200-08
reporter:5P30AG066546-04,reporter,2024,US,National Institute on Aging,243004,USD,209630.78,South Texas Alzheimer's Disease Center Genetics and Multiomics Core,age_related_disease,age_related_disease,0.9,"Genetic and multiomic characterization of ADRD in individuals, and in groups of patients, could exploit this heterogeneity towards more effective, precise, personalized prevention and treatment of dementia.",https://reporter.nih.gov/project-details/5P30AG066546-04
reporter:3R01ES030557-05S1,reporter,2023,US,National Institute of Environmental Health Sciences,138252,USD,119265.01,Urinary DNA Adductomics for the Assessment of Exposure to Cancer Risk Factors,age_related_disease,age_related_disease,0.85,"may be applied to assessing cancer risk, or prevention",https://reporter.nih.gov/project-details/3R01ES030557-05S1
reporter:3R01HL136311-04S1,reporter,2021,US,National Heart Lung and Blood Institute,165000,USD,142339.54,Role of vascular smooth muscle Bcl11b in arterial stiffness,intervention,age_related_disease,0.78,"NAD+ levels have been shown to drastically decrease with obesity and aging, which are the highest risk factors for cardiovascular disease (CVD).",https://reporter.nih.gov/project-details/3R01HL136311-04S1
reporter:3P01AG049665-04S1,reporter,2018,US,National Institute on Aging,398997,USD,344200.31,Targeting endocrine and cell-autonomous mechanisms of pneumonia-induced Alzheimer disease related dementia in aging,age_related_disease,fundamental_aging,0.86,Dysfunction in the proteostasis networks in the cell is a common final pathway in aging phenotypes and declines during aging in model organisms,https://reporter.nih.gov/project-details/3P01AG049665-04S1
reporter:5R01GM081840-06,reporter,2016,US,National Institute of General Medical Sciences,382790,USD,330219.12,SUMO-dependent Regulation of Ubiquitin Ligases in Genomic Stability,fundamental_aging,age_related_disease,0.65,"Maintenance of genetic integrity is critical for both cell viability and the suppression of human disease, including cancer.",https://reporter.nih.gov/project-details/5R01GM081840-06
reporter:3U54MD007595-12S1,reporter,2020,US,National Institute on Minority Health and Health Disparities,354999,USD,306244.82,"Examining the Role of Neighborhood Conditions, C-Reactive Protein, and Psychosocial Resiliency Factors in Cognitive Impairment among Diverse US Older Adults",age_related_disease,age_related_disease,0.92,Alzheimer’s disease and Alzheimer’s disease related dementias (AD/ADRD),https://reporter.nih.gov/project-details/3U54MD007595-12S1
reporter:1R01MH112152-01A1,reporter,2017,US,National Institute of Mental Health,610745,USD,526867.67,Long-Lived Synaptic Proteins,ambiguous,ambiguous,0.65,exceptionally long-lived proteins (LLPs) reside in synapses and act as molecular anchors to maintain the synaptic strength,https://reporter.nih.gov/project-details/1R01MH112152-01A1
reporter:3P40OD010952-25S2,reporter,2020,US,NIH Office of the Director,258827,USD,223280.71,National Resource for Aplysia,fundamental_aging,ambiguous,0.7,"The goal of this application for supplemental support is to investigate the distribution and potential for pathology of a newly discovered, naturally occurring, nidovirus infection in Aplysia",https://reporter.nih.gov/project-details/3P40OD010952-25S2
reporter:1RF1AG093116-01,reporter,2025,US,National Institute on Aging,3445585,USD,2972381.82,Molecular Mechanisms and Genetic Basis of Human Ovarian Aging,fundamental_aging,fundamental_aging,0.96,investigate the molecular mechanisms that control the remarkably complex processes of ovarian aging,https://reporter.nih.gov/project-details/1RF1AG093116-01
reporter:1R01AG052340-01,reporter,2016,US,National Institute on Aging,625546,USD,539635.96,"Characterizing the Epigenetic relationship between aging, HIV-infection, ART and biological outcomes",age_related_disease,fundamental_aging,0.92,"we successfully identified a pattern of DNA methylation that is strongly associated with aging, and is accelerated during HIV-1 infection by ~14 years",https://reporter.nih.gov/project-details/1R01AG052340-01
reporter:5R21AG051047-02,reporter,2017,US,National Institute on Aging,211641,USD,182575.05,The Role of Actin in Cellular Aging,fundamental_aging,fundamental_aging,0.95,little is known about the role of the cytoskeleton in the normal aging process,https://reporter.nih.gov/project-details/5R21AG051047-02
reporter:5R01AG060232-04,reporter,2022,US,National Institute on Aging,578224,USD,498812.97,"Disease Outcomes iN Older adults under extreme Heat, AiR pollution and Medication use (DO-NO-HARM)",age_related_disease,ambiguous,0.7,"Disease Outcomes iN Older adults under extreme Heat, AiR pollution and Medication use",https://reporter.nih.gov/project-details/5R01AG060232-04
reporter:1R21AG083329-01,reporter,2023,US,National Institute on Aging,238500,USD,205745.34,Modulation of Lifespan and Healthspan by Meiosis Genes,age_related_disease,fundamental_aging,0.95,"how perturbing meiosis, a process that occurs exclusively in germ cells, impacts the length of life and rate of aging of the animal",https://reporter.nih.gov/project-details/1R21AG083329-01
reporter:5R01ES031796-05,reporter,2025,US,National Institute of Environmental Health Sciences,416996,USD,359727.4,RAD51 paralog function in cancer predisposition and genome integrity,age_related_disease,age_related_disease,0.86,RAD51 paralog function in cancer predisposition and genome integrity,https://reporter.nih.gov/project-details/5R01ES031796-05
reporter:5R01EB028690-04,reporter,2023,US,National Institute of Biomedical Imaging and Bioengineering,475355,USD,410071.6,Hybrid Synthetic and Biologic Shear Thinning Hydrogels for Diabetic Wound Healing,age_related_disease,age_related_disease,0.92,"Nonhealing skin wounds are a major source of morbidity worldwide and becoming more of a burden due to an increase in health care costs, an aging population, and growing incidence of diabetes.",https://reporter.nih.gov/project-details/5R01EB028690-04
reporter:4P01CA165997-04,reporter,2016,US,National Cancer Institute,262116,USD,226118.01,Role of the UPR in myc-induced tumorigenesis,fundamental_aging,age_related_disease,0.95,Role of the UPR in myc-induced tumorigenesis,https://reporter.nih.gov/project-details/4P01CA165997-04
reporter:5U01AG071448-03,reporter,2023,US,National Institute on Aging,5678272,USD,4898440.3,National Longitudinal Study of Adolescent to Adult Health (Add Health): Wave VI Core Project,ambiguous,ambiguous,0.75,describes core plans for data collection and dissemination of the sixth wave (Wave VI) of the National Longitudinal Study,https://reporter.nih.gov/project-details/5U01AG071448-03
reporter:5DP1AG077430-02,reporter,2022,US,National Institute on Aging,1116759,USD,963387.68,Cracking the Code of Transgenerational Inheritance of Behavior,ambiguous,ambiguous,0.72,"Transgenerational epigenetic inheritance (TEI) has been observed in worms, flies, and mice, and proposed in humans",https://reporter.nih.gov/project-details/5DP1AG077430-02
reporter:5R01GM046779-25,reporter,2015,US,National Institute of General Medical Sciences,386575,USD,333484.3,Polyadenylation and Translational Control,fundamental_aging,ambiguous,0.85,The broad objective of this proposal is to understand posttranscriptional control of early animal development.,https://reporter.nih.gov/project-details/5R01GM046779-25
reporter:5U01AG052409-03,reporter,2019,US,National Institute on Aging,374449,USD,323023.64,"ADSP Follow-up in Multi-Ethnic Cohorts via Endophenotypes, Omics & Model Systems",ambiguous,age_related_disease,0.95,"to convincingly establish new late-onset AD (LOAD) loci, replication is essential",https://reporter.nih.gov/project-details/5U01AG052409-03
reporter:3P40OD024628-05S1,reporter,2021,US,NIH Office of the Director,402499,USD,347221.36,Specific Pathogen Free Baboon Research Resource (SPFBRR) - Administrative Supplement (Epigenetic),age_related_disease,fundamental_aging,0.93,"Epigenetic age is a new, robust biomarker of aging that has outperformed other molecular and phenotypic biomarkers of aging in predicting morbidity and mortality.",https://reporter.nih.gov/project-details/3P40OD024628-05S1
reporter:5R01CA207209-05,reporter,2020,US,National Cancer Institute,349004,USD,301073.15,Inhibition of the ALT pathway by interfering with Poly-ADP-Ribose metabolism,fundamental_aging,age_related_disease,0.86,cancer cells must bypass replicative senescence and activate a telomere maintenance mechanism (TMM),https://reporter.nih.gov/project-details/5R01CA207209-05
reporter:5R01AG049416-02,reporter,2016,US,National Institute on Aging,362492,USD,312708.76,Biodemography and senescence in long-lived painted turtles,fundamental_aging,fundamental_aging,0.96,Why do we senesce? ... recent work on turtles has detected no evidence of demographic senescence,https://reporter.nih.gov/project-details/5R01AG049416-02
reporter:5R01AA026687-02,reporter,2020,US,National Institute on Alcohol Abuse and Alcoholism,405787,USD,350057.8,Alcohol Consumption and Cardiovascular Health Among Older Couples:  The Roles of Genetics and Marital Quality,age_related_disease,age_related_disease,0.92,Alcohol Consumption and Cardiovascular Health Among Older Couples,https://reporter.nih.gov/project-details/5R01AA026687-02
reporter:5R01AG057353-05,reporter,2021,US,National Institute on Aging,626560,USD,540510.7,Proteostasis and metabolism in brain aging,fundamental_aging,fundamental_aging,0.96,Elucidating the molecular basis for the age-related loss of proteostasis is expected to inspire new therapeutic approaches,https://reporter.nih.gov/project-details/5R01AG057353-05
reporter:5P30AG028383-12,reporter,2017,US,National Institute on Aging,1655500,USD,1428140.1,University of Kentucky Alzheimer's Disease Core Center,age_related_disease,age_related_disease,0.97,University of Kentucky Alzheimer's Disease Core Center,https://reporter.nih.gov/project-details/5P30AG028383-12
reporter:5R01FD007528-02,reporter,2023,US,Food and Drug Administration,615811,USD,531237.92,Identifying senescence and immune biomarkers predictive of benefit to combined CDK4 and checkpoint blockade inhibition in patients with dedifferentiated liposarcoma,fundamental_aging,age_related_disease,0.88,combined CDK4 and checkpoint blockade inhibition in patients with dedifferentiated liposarcoma,https://reporter.nih.gov/project-details/5R01FD007528-02
reporter:3R35GM139453-02S1,reporter,2022,US,National Institute of General Medical Sciences,122412,USD,105600.41,Acquisition of Equipment for Structural Studies of Macromolecular Assemblies Using Cryo-EM,ambiguous,ambiguous,0.72,Our present AKTA purification system is aging and shows numerous problems,https://reporter.nih.gov/project-details/3R35GM139453-02S1
reporter:5R01AG071587-04,reporter,2025,US,National Institute on Aging,731174,USD,630757.42,Microglia-specific proteomic mechanisms and biomarkers of neuroinflammation in Alzheimer’s disease,age_related_disease,age_related_disease,0.95,Microglia-specific proteomic mechanisms and biomarkers of neuroinflammation in Alzheimer’s disease,https://reporter.nih.gov/project-details/5R01AG071587-04
reporter:5R01AG079525-04,reporter,2025,US,National Institute on Aging,435187,USD,375420.12,The impact of insulin sensitivity on the potential of metformin to delay age-related inflammation,intervention,intervention,0.95,metformin to delay age-related inflammation,https://reporter.nih.gov/project-details/5R01AG079525-04
reporter:5U19AI057266-18,reporter,2021,US,National Institute of Allergy and Infectious Diseases,2254938,USD,1945253.62,Vaccine Induced Immunity in the Young and Aged,fundamental_aging,ambiguous,0.65,Vaccine Induced Immunity in the Young and Aged,https://reporter.nih.gov/project-details/5U19AI057266-18
reporter:5R01AG045036-04,reporter,2017,US,National Institute on Aging,409824,USD,353540.37,Nutritional and Epigenetic Priming of Metabolism and Aging in Drosophila,intervention,fundamental_aging,0.95,dissect the fundamental epigenetic mechanisms and physiological changes that underlie the effects of poor nutrition during critical periods of development on metabolic aging,https://reporter.nih.gov/project-details/5R01AG045036-04
reporter:5R01HL147715-03,reporter,2021,US,National Heart Lung and Blood Institute,469291,USD,404840.41,Mechanisms of defective mitophagy and cellular senescence in HIV associated COPD,fundamental_aging,fundamental_aging,0.85,Mechanisms of defective mitophagy and cellular senescence in HIV associated COPD,https://reporter.nih.gov/project-details/5R01HL147715-03
reporter:5K01AG059837-02,reporter,2019,US,National Institute on Aging,102442,USD,88373.02,Senescent Cell Burden in Human Aging and Obesity: Functional Consequences and Reduction by Caloric Restriction,fundamental_aging,intervention,0.88,The primary hypothesis is that a CR intervention will reduce senescent cell burden,https://reporter.nih.gov/project-details/5K01AG059837-02
reporter:1I01BX006077-01A2,reporter,2025,US,Veterans Affairs,,USD,,BCCMA: Cardiovascular Remodeling following Arteriovenous Fistula Creation: Autophagy Contributes to Adverse Arteriovenous Fistula Remodeling,age_related_disease,age_related_disease,0.75,elucidate mechanisms of AVF maturation failure,https://reporter.nih.gov/project-details/1I01BX006077-01A2
reporter:1R01NS136519-01,reporter,2024,US,National Institute of Neurological Disorders and Stroke,398750,USD,343987.23,Investigating mitochondrial dysfunction in human astrocytes with RTT-causing MECP2 mutations,fundamental_aging,ambiguous,0.7,Investigating mitochondrial dysfunction in human astrocytes with RTT-causing MECP2 mutations,https://reporter.nih.gov/project-details/1R01NS136519-01
reporter:5K01AG049164-04,reporter,2018,US,National Institute on Aging,118919,USD,102587.13,Genetic Resilience to the Clinical Manifestation of Dementia,age_related_disease,age_related_disease,0.88,This project will identify genetic factors that predict individual resilience to cognitive impairment arising from Alzheimer's disease (AD) or cerebrovascular disease.,https://reporter.nih.gov/project-details/5K01AG049164-04
reporter:4R01LM011369-04,reporter,2016,US,National Library of Medicine,651119,USD,561696.86,Methods for generalized ontology terms enrichment analysis,age_related_disease,ambiguous,0.75,Methods for generalized ontology terms enrichment analysis,https://reporter.nih.gov/project-details/4R01LM011369-04
reporter:4R00AG045200-03,reporter,2016,US,National Institute on Aging,248999,USD,214802.45,Conserved longevity mechanisms of the hypoxic response pathway,ambiguous,fundamental_aging,0.95,This research project focuses on stress-response pathways and their role in the aging process.,https://reporter.nih.gov/project-details/4R00AG045200-03
reporter:2P01AG047200-11,reporter,2024,US,National Institute on Aging,572073,USD,493506.73,"Multi-omics biomarkers and molecular features of aging, longevity and Alzheimer's disease",age_related_disease,fundamental_aging,0.95,molecular signatures of longevity and biomarkers of aging across mammals,https://reporter.nih.gov/project-details/2P01AG047200-11
reporter:1ZIABC011053-12,reporter,2019,US,National Cancer Institute,213477,USD,184158.9,TMPRSS2-ERG chromosomal translocations and prostate cancer,fundamental_aging,age_related_disease,0.96,TMPRSS2-ERG chromosomal translocations and prostate cancer,https://reporter.nih.gov/project-details/1ZIABC011053-12
reporter:3P30AG068635-02S1,reporter,2021,US,National Institute on Aging,160003,USD,138028.81,Diversity Candidate Research Supplement to Study Human Cell Models of Aging,fundamental_aging,fundamental_aging,0.96,"Since aging is the biggest risk factor of most human diseases and the overall functional decline in individuals, there is great interest in understanding its biological underpinnings",https://reporter.nih.gov/project-details/3P30AG068635-02S1
reporter:4P20GM103629-05,reporter,2016,US,National Institute of General Medical Sciences,298742,USD,257713.94,Project 4 - Cardiovascular domain,fundamental_aging,fundamental_aging,0.92,Vascular aging (VA) is the progressive vascular remodeling and alteration of vascular structure that accompanies biological aging.,https://reporter.nih.gov/project-details/4P20GM103629-05
reporter:5R01AG070146-05,reporter,2025,US,National Institute on Aging,573332,USD,494592.82,Extracellular Vesicle Analyses to Develop Aging and Resilience Biomarkers,age_related_disease,fundamental_aging,0.93,develop biomarkers of aging and resilience through analyses of EVs,https://reporter.nih.gov/project-details/5R01AG070146-05
reporter:3RF1AG046495-11S1,reporter,2025,US,National Institute on Aging,169455,USD,146182.71,Discovering Small Molecule Activators of Stress-Responsive Signaling,age_related_disease,fundamental_aging,0.85,"deficiencies in UPR signaling induced by genetic, environmental, or aging-related insults impair the ability of tissues to adapt their physiology",https://reporter.nih.gov/project-details/3RF1AG046495-11S1
reporter:1R13AG087680-01,reporter,2024,US,National Institute on Aging,50000,USD,43133.2,Biological Science Program at The Gerontological Society of America's 2024 Annual Scientific Meeting,fundamental_aging,fundamental_aging,0.88,highlight the highest-quality aging research with a focus on Harnessing the Hallmarks of Aging,https://reporter.nih.gov/project-details/1R13AG087680-01
reporter:5I01RX003813-02,reporter,2024,US,Veterans Affairs,,USD,,High Intensity Interval Training (HIIT) to Reduce Frailty and Enhance Resilience in Older Veterans,age_related_disease,age_related_disease,0.75,High Intensity Interval Training (HIIT) to Reduce Frailty and Enhance Resilience in Older Veterans,https://reporter.nih.gov/project-details/5I01RX003813-02
reporter:5R21MH107327-02,reporter,2017,US,National Institute of Mental Health,236438,USD,203966.53,Epigenetic and Psychosocial Drivers of NeuroHIV in HIV+ South African Adolescents,fundamental_aging,ambiguous,0.7,"In this study, we examine the role of DNAm in the neurocognitive development of PHIV+ adolescents",https://reporter.nih.gov/project-details/5R21MH107327-02
reporter:2R01GM093627-05,reporter,2015,US,National Institute of General Medical Sciences,536298,USD,462644.93,A chemical approach to elucidating the structure-function relationships of chondronitin sulfate glycosaminoglycans,age_related_disease,ambiguous,0.85,This project will focus on chondroitin sulfate glycosaminoglycans (CS GAGs),https://reporter.nih.gov/project-details/2R01GM093627-05
reporter:1P30AG094848-01,reporter,2025,US,National Institute on Aging,193982,USD,167341.27,"Resource Core 2 (RC2), Clinical Research",fundamental_aging,intervention,0.95,conduct global evaluations of rigorously-designed gerotherapeutic clinical interventions to extend healthspan and treat aging-induced diseases.,https://reporter.nih.gov/project-details/1P30AG094848-01
reporter:5R01AR081974-03,reporter,2025,US,National Institute of Arthritis and Musculoskeletal and Skin Diseases,288370,USD,248766.39,C/EBPβ Regulation of the Type 1 IFN Response; Sensitizing Keratinocytes to Direct Activators of Cytosolic PRRs and DNA Damage-Induced Cell Death,fundamental_aging,ambiguous,0.68,keratinocytes play a critical role in the host innate immune response mediated by type I interferons (IFN-I),https://reporter.nih.gov/project-details/5R01AR081974-03
reporter:1R56AG068047-01A1,reporter,2022,US,National Institute on Aging,423644,USD,365462.39,Investigating the impact of peripheral senescent cells on the brain,fundamental_aging,fundamental_aging,0.95,Investigating the impact of peripheral senescent cells on the brain,https://reporter.nih.gov/project-details/1R56AG068047-01A1
reporter:1R56AG051599-01A1,reporter,2016,US,National Institute on Aging,198334,USD,171095.58,Role of ATGL and lipid metabolism in healthspan,ambiguous,fundamental_aging,0.9,define the mechanisms through which lipolysis influences healthspan and to determine the contribution of dietary lipid composition to these effects,https://reporter.nih.gov/project-details/1R56AG051599-01A1
reporter:1R01AG069924-01A1,reporter,2022,US,National Institute on Aging,444911,USD,383808.66,Mitochondrial DNA Deletion Mutation Frequency as a Metric of Biologic Age,fundamental_aging,fundamental_aging,0.88,We hypothesize that human mtDNA deletion frequency predicts the risk of morbidity and mortality and responds to interventions that alter healthspan.,https://reporter.nih.gov/project-details/1R01AG069924-01A1
reporter:5R01DC015781-02,reporter,2018,US,National Institute on Deafness and Other Communication Disorders,413110,USD,356375.09,Strial vascular pathology from acoustic trauma,age_related_disease,ambiguous,0.72,specifically focused on the pericyte pathology that occurs in loud sound-induced lateral wall microcirculatory dysfunction,https://reporter.nih.gov/project-details/5R01DC015781-02
reporter:5R21DC017039-02,reporter,2020,US,National Institute on Deafness and Other Communication Disorders,186875,USD,161210.32,Elucidation of Under-Investigated Biological Mechanisms of Age-Related Hearing Loss,ambiguous,age_related_disease,0.82,links between age-related autophagy changes in the auditory system and the progression of ARHL,https://reporter.nih.gov/project-details/5R21DC017039-02
reporter:3P20GM109095-10S1,reporter,2023,US,National Institute of General Medical Sciences,723429,USD,624076.09,Center of Biomedical Research Excellence in Matrix Biology Phase II,age_related_disease,ambiguous,0.9,"role of the extracellular matrix in development, health, and disease",https://reporter.nih.gov/project-details/3P20GM109095-10S1
reporter:2T32AG058503-06,reporter,2024,US,National Institute on Aging,292320,USD,252173.91,Infection and Inflammation as Drivers of Aging (IIDA) Predoctoral Training Program,ambiguous,fundamental_aging,0.97,to define mechanisms underlying the roles of Infection and Inflammation as Drivers of Aging (IIDA),https://reporter.nih.gov/project-details/2T32AG058503-06
reporter:3R01AG061005-03S1,reporter,2021,US,National Institute on Aging,281359,USD,242718.25,Role of extracellular matrix in age-related declines of muscle regeneration,ambiguous,fundamental_aging,0.95,increase our fundamental understanding of aging and stem cell biology,https://reporter.nih.gov/project-details/3R01AG061005-03S1
reporter:3R01AG061937-03S1,reporter,2020,US,National Institute on Aging,368750,USD,318107.32,Sequelae of SARS-CoV-2 Infection in Alzheimer's Disease,fundamental_aging,age_related_disease,0.92,AD is an age-related neurodegenerative disorder characterized by progressive anterograde amnesia and eventual death.,https://reporter.nih.gov/project-details/3R01AG061937-03S1
reporter:3R01AG050582-03S1,reporter,2019,US,National Institute on Aging,371538,USD,320512.42,The Role of Somatic Transposition in Age-associated Genomic Instability,fundamental_aging,fundamental_aging,0.96,"retrotransposition is activated during aging and cellular senescence, and hypothesized that it may represent a hitherto unappreciated molecular aging process",https://reporter.nih.gov/project-details/3R01AG050582-03S1
reporter:5U19AG033655-09,reporter,2017,US,National Institute on Aging,152959,USD,131952.21,Core A: Administrative Core,ambiguous,age_related_disease,0.95,Our overall objectives are to further advance the study of preclinical AD by: (1) clarifying the pattern and rate of changes in AD biomarkers,https://reporter.nih.gov/project-details/5U19AG033655-09
reporter:5T32AG029796-18,reporter,2025,US,National Institute on Aging,518574,USD,447355.07,Functional Multi-omics of Aging,fundamental_aging,fundamental_aging,0.8,"fundamental biology that drives aging, the Geroscience Hypothesis of Aging",https://reporter.nih.gov/project-details/5T32AG029796-18
reporter:5R01AG067326-02,reporter,2021,US,National Institute on Aging,581874,USD,501961.7,Targeting Aging to prevent Alzheimer's Disease: the Geroscience Approach,age_related_disease,intervention,0.9,Targeting Aging to prevent Alzheimer's Disease: the Geroscience Approach,https://reporter.nih.gov/project-details/5R01AG067326-02
reporter:5R35GM130375-02,reporter,2020,US,National Institute of General Medical Sciences,483750,USD,417313.66,"Biophysics of Protein Disorder and Complexity, Single Molecules to Mesoscales",age_related_disease,ambiguous,0.86,Several important open questions remain to be answered regarding the detailed biophysics of IDPs and MLOs.,https://reporter.nih.gov/project-details/5R35GM130375-02
reporter:3R21AG073886-01S1,reporter,2022,US,National Institute on Aging,78648,USD,67846.79,Senolytics to Improve Cognition and Mobility in Older Adults at Risk of Alzheimer’s Disease,intervention,intervention,0.92,reduce the number of senescent cells and their toxic secretory products (SASP),https://reporter.nih.gov/project-details/3R21AG073886-01S1
reporter:1ZIAHD008967-05,reporter,2022,US,Eunice Kennedy Shriver National Institute of Child Health and Human Development,726934,USD,627099.72,Genetic epidemiology of early growth and cardiometabolic diseases,age_related_disease,age_related_disease,0.75,Genetic epidemiology of early growth and cardiometabolic diseases,https://reporter.nih.gov/project-details/1ZIAHD008967-05
reporter:5P30AG038070-14,reporter,2023,US,National Institute on Aging,1069526,USD,922641.48,Nathan Shock Center for Excellence in Basic Biology of Aging,fundamental_aging,fundamental_aging,0.95,Nathan Shock Center for Excellence in Basic Biology of Aging,https://reporter.nih.gov/project-details/5P30AG038070-14
reporter:4R33AG078471-03,reporter,2025,US,National Institute on Aging,700268,USD,604095.93,Creation of a monkey mini mental state exam (mMMSE) for identifying early cognitive deficits related to Alzheimer’s disease and related dementias,age_related_disease,age_related_disease,0.92,identifying early cognitive deficits related to Alzheimer’s disease and related dementias,https://reporter.nih.gov/project-details/4R33AG078471-03
reporter:5P30AG034424-09,reporter,2017,US,National Institute on Aging,297917,USD,257002.24,Program Development,ambiguous,ambiguous,0.7,pilot projects designed to investigate aspects of social and biological processes related to Aging,https://reporter.nih.gov/project-details/5P30AG034424-09
reporter:5R01AG070776-04,reporter,2025,US,National Institute on Aging,722219,USD,623032.26,Acceleration of Circulatory and Neurological Aging due to Wildfire Exposures,intervention,fundamental_aging,0.82,molecular pathways governing cerebrovascular and neurological aging in the etiology of Alzheimer’s disease (AD) and dementia,https://reporter.nih.gov/project-details/5R01AG070776-04
reporter:5R01AG051125-08,reporter,2023,US,National Institute on Aging,2722104,USD,2348260.87,Harmonized Diagnostic Assessment of Dementia (DAD) for Longitudinal Aging Surveys in India (LASI),age_related_disease,age_related_disease,0.95,late-life cognition and dementia in India,https://reporter.nih.gov/project-details/5R01AG051125-08
reporter:5F32NS105355-02,reporter,2018,US,National Institute of Neurological Disorders and Stroke,61174,USD,52772.6,Injury-induced microglia/macrophage senescence and chronic immune dysfunction in TBI,fundamental_aging,fundamental_aging,0.75,Injury-induced microglia/macrophage senescence and chronic immune dysfunction in TBI,https://reporter.nih.gov/project-details/5F32NS105355-02
